#   omega [eV]     refractive_index      extinction_coeff       alpha[1/m]
6.036036     1.271577     2.429797     148650120.512909
6.051051     1.254460     2.431191     149105394.289983
6.066066     1.232054     2.428925     149336107.511375
6.081081     1.208908     2.419492     149124347.982091
6.096096     1.189946     2.405327     148617335.550354
6.111111     1.174853     2.390361     148056386.770304
6.126126     1.161911     2.374518     147436491.095239
6.141141     1.152712     2.357298     146726006.865625
6.156156     1.148382     2.341432     146094788.218977
6.171171     1.147126     2.329132     145681781.703341
6.186186     1.147190     2.320846     145516712.185933
6.201201     1.146908     2.317183     145639648.118996
6.216216     1.143123     2.317607     146018993.760585
6.231231     1.133789     2.318162     146406781.740621
6.246246     1.121602     2.314746     146543317.839079
6.261261     1.111032     2.307936     146463428.347313
6.276276     1.103197     2.301117     146380864.430909
6.291291     1.096383     2.296166     146415331.996893
6.306306     1.088861     2.292904     146556281.041832
6.321321     1.079994     2.290512     146751970.856249
6.336336     1.069316     2.288697     146983968.664988
6.351351     1.055727     2.286193     147171131.586286
6.366366     1.040091     2.280331     147140764.168297
6.381381     1.025710     2.270725     146866503.571279
6.396396     1.013871     2.259976     146515200.212210
6.411411     1.003254     2.249211     146159608.032221
6.426426     0.993485     2.237831     145760645.723659
6.441441     0.985295     2.225905     145322625.691137
6.456456     0.978737     2.214443     144911292.672051
6.471471     0.972976     2.203711     144544397.290230
6.486486     0.967797     2.193278     144193826.809012
6.501502     0.963479     2.182931     143845825.502558
6.516517     0.960622     2.172943     143518294.329114
6.531532     0.959300     2.164219     143271512.562622
6.546547     0.959293     2.157330     143143773.947297
6.561562     0.960429     2.153745     143233610.034029
6.576577     0.959970     2.155192     143657822.944879
6.591592     0.953840     2.159619     144281590.148723
6.606607     0.941609     2.162131     144778479.782101
6.621622     0.926712     2.160050     144967873.456579
6.636637     0.911982     2.154461     144920618.710020
6.651652     0.897483     2.146586     144717567.675900
6.666667     0.883353     2.135919     144323469.854612
6.681682     0.870890     2.122396     143732747.651520
6.696697     0.861113     2.106809     142997778.260900
6.711712     0.854615     2.090182     142187356.886170
6.726727     0.851614     2.073575     141373190.339284
6.741742     0.852283     2.058147     140634538.896014
6.756757     0.856186     2.045566     140086195.876312
6.771772     0.861877     2.037058     139813531.282805
6.786787     0.867645     2.033061     139848620.673224
6.801802     0.871768     2.033478     140186784.414967
6.816817     0.872272     2.037743     140790885.464899
6.831832     0.866986     2.043850     141523849.012668
6.846847     0.855505     2.048078     142128303.662120
6.861862     0.840213     2.047474     142397988.181692
6.876877     0.824252     2.041455     142290069.158492
6.891892     0.809913     2.031002     141870544.658426
6.906907     0.798351     2.017366     141225100.020175
6.921922     0.790784     2.001655     140429860.381208
6.936937     0.788188     1.986524     139670619.580441
