# energy grid [eV]     ieps_x  ieps_y  ieps_z
#
    1.951951952   12.975780997   12.975780997   12.975780997
    1.966966967   12.938553074   12.938553074   12.938553074
    1.981981982   12.901308579   12.901308579   12.901308579
    1.996996997   12.864050364   12.864050364   12.864050364
    2.012012012   12.826781241   12.826781241   12.826781241
    2.027027027   12.789503981   12.789503981   12.789503981
    2.042042042   12.752221312   12.752221312   12.752221312
    2.057057057   12.714935922   12.714935922   12.714935922
    2.072072072   12.677650458   12.677650458   12.677650458
    2.087087087   12.640367528   12.640367528   12.640367528
    2.102102102   12.603089698   12.603089698   12.603089698
    2.117117117   12.565819492   12.565819492   12.565819492
    2.132132132   12.528559397   12.528559397   12.528559397
    2.147147147   12.491311859   12.491311859   12.491311859
    2.162162162   12.454079283   12.454079283   12.454079283
    2.177177177   12.416864034   12.416864034   12.416864035
    2.192192192   12.379668442   12.379668442   12.379668442
    2.207207207   12.342494792   12.342494792   12.342494792
    2.222222222   12.305345334   12.305345334   12.305345334
    2.237237237   12.268222279   12.268222279   12.268222279
    2.252252252   12.231127797   12.231127797   12.231127797
    2.267267267   12.194064023   12.194064023   12.194064023
    2.282282282   12.157033053   12.157033053   12.157033053
    2.297297297   12.120036945   12.120036945   12.120036945
    2.312312312   12.083077720   12.083077720   12.083077720
    2.327327327   12.046157362   12.046157362   12.046157362
    2.342342342   12.009277818   12.009277818   12.009277818
    2.357357357   11.972441000   11.972441000   11.972441000
    2.372372372   11.935648782   11.935648782   11.935648782
    2.387387387   11.898903003   11.898903003   11.898903003
    2.402402402   11.862205467   11.862205467   11.862205467
    2.417417417   11.825557942   11.825557942   11.825557942
    2.432432432   11.788962163   11.788962163   11.788962163
    2.447447447   11.752419827   11.752419827   11.752419827
    2.462462462   11.715932600   11.715932600   11.715932600
    2.477477477   11.679502114   11.679502114   11.679502114
    2.492492492   11.643129965   11.643129965   11.643129965
    2.507507508   11.606817718   11.606817718   11.606817718
    2.522522523   11.570566906   11.570566906   11.570566906
    2.537537538   11.534379027   11.534379027   11.534379027
    2.552552553   11.498255548   11.498255548   11.498255548
    2.567567568   11.462197905   11.462197905   11.462197905
    2.582582583   11.426207502   11.426207502   11.426207502
    2.597597598   11.390285711   11.390285711   11.390285711
    2.612612613   11.354433875   11.354433875   11.354433875
    2.627627628   11.318653306   11.318653306   11.318653306
    2.642642643   11.282945285   11.282945285   11.282945285
    2.657657658   11.247311065   11.247311065   11.247311065
    2.672672673   11.211751869   11.211751869   11.211751869
    2.687687688   11.176268890   11.176268890   11.176268890
    2.702702703   11.140863295   11.140863295   11.140863295
    2.717717718   11.105536219   11.105536219   11.105536219
    2.732732733   11.070288774   11.070288774   11.070288774
    2.747747748   11.035122040   11.035122040   11.035122040
    2.762762763   11.000037073   11.000037073   11.000037073
    2.777777778   10.965034899   10.965034899   10.965034899
    2.792792793   10.930116522   10.930116522   10.930116522
    2.807807808   10.895282916   10.895282916   10.895282916
    2.822822823   10.860535030   10.860535030   10.860535030
    2.837837838   10.825873790   10.825873790   10.825873790
    2.852852853   10.791300094   10.791300094   10.791300094
    2.867867868   10.756814816   10.756814816   10.756814816
    2.882882883   10.722418808   10.722418808   10.722418808
    2.897897898   10.688112896   10.688112896   10.688112896
    2.912912913   10.653897881   10.653897881   10.653897881
    2.927927928   10.619774544   10.619774544   10.619774544
    2.942942943   10.585743640   10.585743640   10.585743640
    2.957957958   10.551805903   10.551805903   10.551805903
    2.972972973   10.517962045   10.517962045   10.517962045
    2.987987988   10.484212754   10.484212754   10.484212754
    3.003003003   10.450558699   10.450558699   10.450558699
    3.018018018   10.417000526   10.417000526   10.417000526
    3.033033033   10.383538861   10.383538861   10.383538861
    3.048048048   10.350174308   10.350174308   10.350174308
    3.063063063   10.316907451   10.316907451   10.316907451
    3.078078078   10.283738855   10.283738855   10.283738855
    3.093093093   10.250669066   10.250669066   10.250669066
    3.108108108   10.217698607   10.217698607   10.217698607
    3.123123123   10.184827985   10.184827985   10.184827985
    3.138138138   10.152057688   10.152057688   10.152057688
    3.153153153   10.119388185   10.119388185   10.119388185
    3.168168168   10.086819927   10.086819927   10.086819927
    3.183183183   10.054353346   10.054353346   10.054353346
    3.198198198   10.021988857   10.021988857   10.021988857
    3.213213213    9.989726860    9.989726860    9.989726860
    3.228228228    9.957567734    9.957567734    9.957567734
    3.243243243    9.925511845    9.925511845    9.925511845
    3.258258258    9.893559541    9.893559541    9.893559541
    3.273273273    9.861711153    9.861711153    9.861711153
    3.288288288    9.829966997    9.829966997    9.829966997
    3.303303303    9.798327373    9.798327373    9.798327373
    3.318318318    9.766792568    9.766792568    9.766792568
    3.333333333    9.735362851    9.735362851    9.735362851
    3.348348348    9.704038477    9.704038477    9.704038477
    3.363363363    9.672819687    9.672819687    9.672819687
    3.378378378    9.641706708    9.641706708    9.641706708
    3.393393393    9.610699752    9.610699752    9.610699752
    3.408408408    9.579799018    9.579799018    9.579799018
    3.423423423    9.549004693    9.549004693    9.549004693
    3.438438438    9.518316947    9.518316947    9.518316947
    3.453453453    9.487735940    9.487735940    9.487735940
    3.468468468    9.457261819    9.457261819    9.457261819
    3.483483483    9.426894718    9.426894718    9.426894718
    3.498498498    9.396634758    9.396634758    9.396634758
    3.513513514    9.366482049    9.366482049    9.366482049
    3.528528529    9.336436689    9.336436689    9.336436689
    3.543543544    9.306498765    9.306498765    9.306498765
    3.558558559    9.276668351    9.276668351    9.276668351
    3.573573574    9.246945511    9.246945511    9.246945511
    3.588588589    9.217330299    9.217330299    9.217330299
    3.603603604    9.187822757    9.187822757    9.187822757
    3.618618619    9.158422916    9.158422916    9.158422916
    3.633633634    9.129130798    9.129130798    9.129130798
    3.648648649    9.099946415    9.099946415    9.099946415
    3.663663664    9.070869768    9.070869768    9.070869768
    3.678678679    9.041900850    9.041900850    9.041900850
    3.693693694    9.013039643    9.013039643    9.013039643
    3.708708709    8.984286121    8.984286121    8.984286121
    3.723723724    8.955640248    8.955640248    8.955640248
    3.738738739    8.927101979    8.927101979    8.927101979
    3.753753754    8.898671261    8.898671261    8.898671261
    3.768768769    8.870348033    8.870348033    8.870348033
    3.783783784    8.842132225    8.842132225    8.842132225
    3.798798799    8.814023758    8.814023758    8.814023758
    3.813813814    8.786022546    8.786022546    8.786022546
    3.828828829    8.758128496    8.758128496    8.758128496
    3.843843844    8.730341506    8.730341506    8.730341506
    3.858858859    8.702661467    8.702661467    8.702661467
    3.873873874    8.675088263    8.675088263    8.675088263
    3.888888889    8.647621771    8.647621771    8.647621771
    3.903903904    8.620261861    8.620261861    8.620261861
    3.918918919    8.593008396    8.593008396    8.593008396
    3.933933934    8.565861232    8.565861232    8.565861232
    3.948948949    8.538820219    8.538820219    8.538820219
    3.963963964    8.511885200    8.511885200    8.511885200
    3.978978979    8.485056014    8.485056014    8.485056014
    3.993993994    8.458332492    8.458332492    8.458332492
    4.009009009    8.431714459    8.431714459    8.431714459
    4.024024024    8.405201735    8.405201735    8.405201735
    4.039039039    8.378794134    8.378794134    8.378794134
    4.054054054    8.352491465    8.352491465    8.352491465
    4.069069069    8.326293532    8.326293532    8.326293532
    4.084084084    8.300200133    8.300200133    8.300200133
    4.099099099    8.274211061    8.274211061    8.274211061
    4.114114114    8.248326104    8.248326104    8.248326104
    4.129129129    8.222545046    8.222545046    8.222545046
    4.144144144    8.196867666    8.196867666    8.196867666
    4.159159159    8.171293738    8.171293738    8.171293738
    4.174174174    8.145823031    8.145823031    8.145823031
    4.189189189    8.120455312    8.120455312    8.120455312
    4.204204204    8.095190341    8.095190341    8.095190341
    4.219219219    8.070027877    8.070027877    8.070027877
    4.234234234    8.044967671    8.044967671    8.044967671
    4.249249249    8.020009474    8.020009474    8.020009474
    4.264264264    7.995153032    7.995153032    7.995153032
    4.279279279    7.970398085    7.970398085    7.970398085
    4.294294294    7.945744374    7.945744374    7.945744374
    4.309309309    7.921191632    7.921191632    7.921191632
    4.324324324    7.896739592    7.896739592    7.896739592
    4.339339339    7.872387981    7.872387981    7.872387981
    4.354354354    7.848136526    7.848136526    7.848136526
    4.369369369    7.823984949    7.823984949    7.823984949
    4.384384384    7.799932968    7.799932968    7.799932968
    4.399399399    7.775980301    7.775980301    7.775980301
    4.414414414    7.752126661    7.752126661    7.752126661
    4.429429429    7.728371759    7.728371759    7.728371759
    4.444444444    7.704715304    7.704715304    7.704715304
    4.459459459    7.681157002    7.681157002    7.681157002
    4.474474474    7.657696555    7.657696555    7.657696555
    4.489489489    7.634333666    7.634333666    7.634333666
    4.504504505    7.611068034    7.611068034    7.611068034
    4.519519520    7.587899355    7.587899355    7.587899355
    4.534534535    7.564827323    7.564827323    7.564827323
    4.549549550    7.541851632    7.541851632    7.541851632
    4.564564565    7.518971972    7.518971972    7.518971972
    4.579579580    7.496188032    7.496188032    7.496188032
    4.594594595    7.473499499    7.473499499    7.473499499
    4.609609610    7.450906059    7.450906059    7.450906059
    4.624624625    7.428407395    7.428407395    7.428407395
    4.639639640    7.406003189    7.406003189    7.406003189
    4.654654655    7.383693122    7.383693122    7.383693122
    4.669669670    7.361476873    7.361476873    7.361476873
    4.684684685    7.339354119    7.339354119    7.339354119
    4.699699700    7.317324537    7.317324537    7.317324537
    4.714714715    7.295387803    7.295387803    7.295387803
    4.729729730    7.273543589    7.273543589    7.273543589
    4.744744745    7.251791569    7.251791569    7.251791569
    4.759759760    7.230131415    7.230131415    7.230131415
    4.774774775    7.208562796    7.208562796    7.208562797
    4.789789790    7.187085384    7.187085384    7.187085384
    4.804804805    7.165698846    7.165698846    7.165698846
    4.819819820    7.144402851    7.144402851    7.144402851
    4.834834835    7.123197065    7.123197065    7.123197065
    4.849849850    7.102081155    7.102081155    7.102081155
    4.864864865    7.081054786    7.081054786    7.081054786
    4.879879880    7.060117624    7.060117624    7.060117624
    4.894894895    7.039269333    7.039269333    7.039269333
    4.909909910    7.018509576    7.018509576    7.018509576
    4.924924925    6.997838016    6.997838016    6.997838016
    4.939939940    6.977254317    6.977254317    6.977254317
    4.954954955    6.956758141    6.956758141    6.956758141
    4.969969970    6.936349150    6.936349150    6.936349150
    4.984984985    6.916027005    6.916027005    6.916027005
    5.000000000    6.895791368    6.895791368    6.895791368
    5.015015015    6.875641900    6.875641900    6.875641900
    5.030030030    6.855578261    6.855578261    6.855578261
    5.045045045    6.835600112    6.835600112    6.835600112
    5.060060060    6.815707114    6.815707114    6.815707114
    5.075075075    6.795898927    6.795898927    6.795898927
    5.090090090    6.776175211    6.776175211    6.776175211
    5.105105105    6.756535627    6.756535627    6.756535627
    5.120120120    6.736979835    6.736979835    6.736979835
    5.135135135    6.717507495    6.717507495    6.717507495
    5.150150150    6.698118268    6.698118268    6.698118268
    5.165165165    6.678811813    6.678811813    6.678811813
    5.180180180    6.659587793    6.659587793    6.659587793
    5.195195195    6.640445867    6.640445867    6.640445867
    5.210210210    6.621385696    6.621385696    6.621385696
    5.225225225    6.602406942    6.602406942    6.602406942
    5.240240240    6.583509265    6.583509265    6.583509265
    5.255255255    6.564692329    6.564692329    6.564692329
    5.270270270    6.545955794    6.545955794    6.545955794
    5.285285285    6.527299323    6.527299323    6.527299323
    5.300300300    6.508722579    6.508722579    6.508722579
    5.315315315    6.490225225    6.490225225    6.490225225
    5.330330330    6.471806924    6.471806924    6.471806924
    5.345345345    6.453467341    6.453467341    6.453467341
    5.360360360    6.435206139    6.435206139    6.435206139
    5.375375375    6.417022984    6.417022984    6.417022984
    5.390390390    6.398917541    6.398917541    6.398917541
    5.405405405    6.380889476    6.380889476    6.380889476
    5.420420420    6.362938455    6.362938455    6.362938455
    5.435435435    6.345064146    6.345064146    6.345064146
    5.450450450    6.327266215    6.327266215    6.327266215
    5.465465465    6.309544332    6.309544332    6.309544332
    5.480480480    6.291898165    6.291898165    6.291898165
    5.495495495    6.274327383    6.274327383    6.274327383
    5.510510511    6.256831657    6.256831657    6.256831657
    5.525525526    6.239410658    6.239410658    6.239410658
    5.540540541    6.222064057    6.222064057    6.222064057
    5.555555556    6.204791526    6.204791526    6.204791526
    5.570570571    6.187592739    6.187592739    6.187592739
    5.585585586    6.170467368    6.170467368    6.170467368
    5.600600601    6.153415090    6.153415090    6.153415090
    5.615615616    6.136435578    6.136435578    6.136435578
    5.630630631    6.119528510    6.119528510    6.119528510
    5.645645646    6.102693561    6.102693561    6.102693561
    5.660660661    6.085930410    6.085930410    6.085930410
    5.675675676    6.069238736    6.069238736    6.069238736
    5.690690691    6.052618217    6.052618217    6.052618217
    5.705705706    6.036068534    6.036068534    6.036068534
    5.720720721    6.019589368    6.019589368    6.019589368
    5.735735736    6.003180401    6.003180401    6.003180401
    5.750750751    5.986841316    5.986841316    5.986841316
    5.765765766    5.970571797    5.970571797    5.970571797
    5.780780781    5.954371529    5.954371529    5.954371529
    5.795795796    5.938240197    5.938240197    5.938240197
    5.810810811    5.922177488    5.922177488    5.922177488
    5.825825826    5.906183090    5.906183090    5.906183090
    5.840840841    5.890256691    5.890256691    5.890256691
    5.855855856    5.874397980    5.874397980    5.874397980
    5.870870871    5.858606649    5.858606649    5.858606649
    5.885885886    5.842882388    5.842882388    5.842882388
    5.900900901    5.827224890    5.827224890    5.827224890
    5.915915916    5.811633848    5.811633848    5.811633848
    5.930930931    5.796108958    5.796108958    5.796108958
    5.945945946    5.780649914    5.780649914    5.780649914
    5.960960961    5.765256413    5.765256413    5.765256413
    5.975975976    5.749928152    5.749928152    5.749928152
    5.990990991    5.734664831    5.734664831    5.734664831
    6.006006006    5.719466148    5.719466148    5.719466148
    6.021021021    5.704331805    5.704331805    5.704331805
    6.036036036    5.689261503    5.689261503    5.689261503
    6.051051051    5.674254945    5.674254945    5.674254945
    6.066066066    5.659311835    5.659311835    5.659311835
    6.081081081    5.644431878    5.644431878    5.644431878
    6.096096096    5.629614779    5.629614779    5.629614779
    6.111111111    5.614860247    5.614860247    5.614860247
    6.126126126    5.600167988    5.600167988    5.600167988
    6.141141141    5.585537713    5.585537713    5.585537713
    6.156156156    5.570969131    5.570969131    5.570969131
    6.171171171    5.556461954    5.556461954    5.556461954
    6.186186186    5.542015895    5.542015895    5.542015895
    6.201201201    5.527630667    5.527630667    5.527630667
    6.216216216    5.513305985    5.513305985    5.513305985
    6.231231231    5.499041565    5.499041565    5.499041565
    6.246246246    5.484837124    5.484837124    5.484837124
    6.261261261    5.470692380    5.470692380    5.470692380
    6.276276276    5.456607052    5.456607052    5.456607052
    6.291291291    5.442580861    5.442580861    5.442580861
    6.306306306    5.428613528    5.428613528    5.428613528
    6.321321321    5.414704775    5.414704775    5.414704775
    6.336336336    5.400854326    5.400854326    5.400854326
    6.351351351    5.387061906    5.387061906    5.387061906
    6.366366366    5.373327241    5.373327241    5.373327241
    6.381381381    5.359650058    5.359650058    5.359650058
    6.396396396    5.346030086    5.346030086    5.346030086
    6.411411411    5.332467053    5.332467053    5.332467053
    6.426426426    5.318960690    5.318960690    5.318960690
    6.441441441    5.305510728    5.305510728    5.305510728
    6.456456456    5.292116901    5.292116901    5.292116901
    6.471471471    5.278778942    5.278778942    5.278778942
    6.486486486    5.265496587    5.265496587    5.265496587
    6.501501502    5.252269570    5.252269570    5.252269570
    6.516516517    5.239097630    5.239097630    5.239097630
    6.531531532    5.225980505    5.225980505    5.225980505
    6.546546547    5.212917935    5.212917935    5.212917935
    6.561561562    5.199909659    5.199909659    5.199909659
    6.576576577    5.186955421    5.186955421    5.186955421
    6.591591592    5.174054962    5.174054962    5.174054962
    6.606606607    5.161208027    5.161208027    5.161208027
    6.621621622    5.148414361    5.148414361    5.148414361
    6.636636637    5.135673711    5.135673711    5.135673711
    6.651651652    5.122985823    5.122985823    5.122985823
    6.666666667    5.110350446    5.110350446    5.110350446
    6.681681682    5.097767330    5.097767330    5.097767330
    6.696696697    5.085236226    5.085236226    5.085236226
    6.711711712    5.072756886    5.072756886    5.072756886
    6.726726727    5.060329063    5.060329063    5.060329063
    6.741741742    5.047952510    5.047952510    5.047952510
    6.756756757    5.035626983    5.035626983    5.035626983
    6.771771772    5.023352239    5.023352239    5.023352239
    6.786786787    5.011128036    5.011128036    5.011128036
    6.801801802    4.998954130    4.998954130    4.998954130
    6.816816817    4.986830284    4.986830284    4.986830284
    6.831831832    4.974756256    4.974756256    4.974756256
    6.846846847    4.962731810    4.962731810    4.962731810
    6.861861862    4.950756708    4.950756708    4.950756708
    6.876876877    4.938830714    4.938830714    4.938830714
    6.891891892    4.926953594    4.926953594    4.926953594
    6.906906907    4.915125114    4.915125114    4.915125114
    6.921921922    4.903345042    4.903345042    4.903345042
    6.936936937    4.891613145    4.891613145    4.891613145
    6.951951952    4.879929194    4.879929194    4.879929194
    6.966966967    4.868292960    4.868292960    4.868292960
    6.981981982    4.856704213    4.856704213    4.856704213
    6.996996997    4.845162728    4.845162728    4.845162728
    7.012012012    4.833668277    4.833668277    4.833668277
    7.027027027    4.822220637    4.822220637    4.822220637
    7.042042042    4.810819582    4.810819582    4.810819582
    7.057057057    4.799464891    4.799464891    4.799464891
    7.072072072    4.788156341    4.788156341    4.788156341
    7.087087087    4.776893712    4.776893712    4.776893712
    7.102102102    4.765676785    4.765676785    4.765676785
    7.117117117    4.754505339    4.754505339    4.754505339
    7.132132132    4.743379159    4.743379159    4.743379159
    7.147147147    4.732298028    4.732298028    4.732298028
    7.162162162    4.721261730    4.721261730    4.721261730
    7.177177177    4.710270050    4.710270050    4.710270050
    7.192192192    4.699322776    4.699322776    4.699322776
    7.207207207    4.688419695    4.688419695    4.688419695
    7.222222222    4.677560596    4.677560596    4.677560596
    7.237237237    4.666745269    4.666745269    4.666745269
    7.252252252    4.655973505    4.655973505    4.655973505
    7.267267267    4.645245094    4.645245094    4.645245094
    7.282282282    4.634559831    4.634559831    4.634559831
    7.297297297    4.623917509    4.623917509    4.623917509
    7.312312312    4.613317923    4.613317923    4.613317923
    7.327327327    4.602760869    4.602760869    4.602760869
    7.342342342    4.592246143    4.592246143    4.592246143
    7.357357357    4.581773545    4.581773545    4.581773545
    7.372372372    4.571342871    4.571342871    4.571342871
    7.387387387    4.560953924    4.560953924    4.560953924
    7.402402402    4.550606502    4.550606502    4.550606502
    7.417417417    4.540300409    4.540300409    4.540300409
    7.432432432    4.530035447    4.530035447    4.530035447
    7.447447447    4.519811420    4.519811420    4.519811420
    7.462462462    4.509628132    4.509628132    4.509628132
    7.477477477    4.499485391    4.499485391    4.499485391
    7.492492492    4.489383001    4.489383001    4.489383001
    7.507507508    4.479320772    4.479320772    4.479320772
    7.522522523    4.469298512    4.469298512    4.469298512
    7.537537538    4.459316030    4.459316030    4.459316030
    7.552552553    4.449373138    4.449373138    4.449373138
    7.567567568    4.439469646    4.439469646    4.439469646
    7.582582583    4.429605367    4.429605367    4.429605367
    7.597597598    4.419780115    4.419780115    4.419780115
    7.612612613    4.409993704    4.409993704    4.409993704
    7.627627628    4.400245950    4.400245950    4.400245950
    7.642642643    4.390536669    4.390536669    4.390536669
    7.657657658    4.380865677    4.380865677    4.380865677
    7.672672673    4.371232794    4.371232794    4.371232794
    7.687687688    4.361637837    4.361637837    4.361637837
    7.702702703    4.352080628    4.352080628    4.352080628
    7.717717718    4.342560987    4.342560987    4.342560987
    7.732732733    4.333078736    4.333078736    4.333078736
    7.747747748    4.323633697    4.323633697    4.323633697
    7.762762763    4.314225694    4.314225694    4.314225694
    7.777777778    4.304854552    4.304854552    4.304854552
    7.792792793    4.295520096    4.295520096    4.295520096
    7.807807808    4.286222152    4.286222152    4.286222152
    7.822822823    4.276960548    4.276960548    4.276960548
    7.837837838    4.267735111    4.267735111    4.267735111
    7.852852853    4.258545671    4.258545671    4.258545671
    7.867867868    4.249392056    4.249392056    4.249392056
    7.882882883    4.240274099    4.240274099    4.240274099
    7.897897898    4.231191630    4.231191630    4.231191630
    7.912912913    4.222144482    4.222144482    4.222144482
    7.927927928    4.213132488    4.213132488    4.213132488
    7.942942943    4.204155483    4.204155483    4.204155483
    7.957957958    4.195213300    4.195213300    4.195213300
    7.972972973    4.186305777    4.186305777    4.186305777
    7.987987988    4.177432749    4.177432749    4.177432749
    8.003003003    4.168594054    4.168594054    4.168594054
    8.018018018    4.159789531    4.159789531    4.159789531
    8.033033033    4.151019018    4.151019018    4.151019018
    8.048048048    4.142282356    4.142282356    4.142282356
    8.063063063    4.133579386    4.133579386    4.133579386
    8.078078078    4.124909948    4.124909948    4.124909948
    8.093093093    4.116273886    4.116273886    4.116273886
    8.108108108    4.107671043    4.107671043    4.107671043
    8.123123123    4.099101263    4.099101263    4.099101263
    8.138138138    4.090564390    4.090564390    4.090564390
    8.153153153    4.082060271    4.082060271    4.082060271
    8.168168168    4.073588751    4.073588751    4.073588751
    8.183183183    4.065149679    4.065149679    4.065149679
    8.198198198    4.056742901    4.056742901    4.056742901
    8.213213213    4.048368268    4.048368268    4.048368268
    8.228228228    4.040025628    4.040025628    4.040025628
    8.243243243    4.031714832    4.031714832    4.031714832
    8.258258258    4.023435731    4.023435731    4.023435731
    8.273273273    4.015188177    4.015188177    4.015188177
    8.288288288    4.006972023    4.006972023    4.006972023
    8.303303303    3.998787123    3.998787123    3.998787123
    8.318318318    3.990633329    3.990633329    3.990633329
    8.333333333    3.982510498    3.982510498    3.982510498
